,target
150,-1.5947722079117457
151,-1.5027685327714722
152,2.2082331255573253
153,-3.937740489777864
154,-5.13172836450329
155,5.638452955217466
156,-6.776270055544972
157,9.595068637512481
158,0.17244339541752954
159,3.515221989647259
160,2.3581085800595423
161,-4.694845518404137
162,0.02135500013594044
163,9.264731099846284
164,6.678317255268201
165,0.24727589277229517
166,-1.3774859593721729
167,1.75220359773194
168,2.1759773111451195
169,-1.667398371960268
170,1.9844593134408282
171,2.3137356385626036
172,1.9470167648446692
173,-1.83871005617983
174,-2.652895430373981
175,-2.0575343559110473
176,-11.450315460946259
177,8.822512183091206
178,-3.0022777285196205
179,-3.0152059047816793
180,-2.459942952574259
181,-4.829116144821271
182,1.5545078929442382
183,-3.9333259521732398
184,1.8975913797730366
185,-5.26565847692418
186,4.235483459054406
187,5.55139985092433
188,3.87566645972377
189,-0.783835741002816
190,-7.894813316028998
191,-9.415798450986644
192,-2.1507189041565646
193,10.874022962163789
194,8.33988041427497
195,0.43928525274436137
196,-1.8499196760899244
197,4.58170046038059
198,-16.34599343088904
199,-4.669099668050804
200,8.243534498328819
201,-2.4460513934081143
202,7.116907093848072
203,-3.287341500698038
204,5.738755809809782
205,-2.212085893462273
206,0.6708388911814388
207,-7.1315246897515
208,-4.03332625418364
209,7.317860787477777
210,-2.8364438166978982
211,-4.369329663545181
212,6.065800577110952
213,7.748521570705891
214,-0.4019046642457753
215,4.563884898462224
216,5.661388723369482
217,5.885396853976517
218,2.558575544478418
219,-10.087758168058318
220,-7.544671833339484
221,-9.077578957642727
222,-6.0448679325502175
223,2.4305245277774166
224,2.604998864652163
225,-3.378096371568652
226,-4.122541540076838
227,-0.5516233800254383
228,1.7920314217145763
229,-0.8320395870666241
230,-4.070347742452184
231,-2.412730665178849
232,-3.632528836355867
233,-0.31116307223966255
234,0.8492803367042696
235,3.5760185950604826
236,3.149107595120683
237,2.12495523865619
238,-4.7113485815062335
239,-4.042295017750719
240,-0.08743878249314263
241,4.050039547391448
242,0.007225876099593159
243,7.675140443405681
244,4.353239334948575
245,11.188611318959177
246,4.482243799967954
247,1.0638724031349809
248,-6.370929998344284
249,-1.0139380158835563
250,-10.27901808913793
251,-5.926629866766472
252,-2.0690889956616463
253,-4.3600187514208555
254,7.5615604507137295
255,2.81248886627
256,4.1746596096217425
257,-2.308342439919833
258,-10.925485720250192
259,5.828346504181503
260,5.500242374699053
261,-0.7366708714442816
262,-0.5067077273033981
263,4.454790173756946
264,13.208613040557866
265,-7.588770985153137
266,2.842829664869038
267,-2.6856080727222587
268,2.7786905689131163
269,5.209102587191292
270,5.556166928028182
271,-3.976045160736789
272,-5.875876105631675
273,2.018754345368451
274,2.7023745828469
275,-3.710939244157515
276,8.03077900497484
277,-0.7856516895422291
278,-10.263135573845103
279,-2.8131256650846286
280,-1.7480074258120664
281,3.824051988988613
282,9.507231280803913
283,-2.811316247830284
284,-7.758492355733185
285,-2.3343020827327847
286,5.130367723759611
287,0.2982810166461439
288,5.732315520220989
289,7.0816174490476085
290,5.610879132762779
291,4.524101844480182
292,-4.21277875901005
293,-9.627806490806286
294,-0.4712351741488558
295,-1.3434253755522962
296,-0.48782639563736174
297,-7.348609835413936
298,3.773542053408303
299,-2.963976087147618
